-9.91	-1.28364e-22	3.11531e-25	-1.41737e-20
-9.909	-1.28305e-22	3.14579e-25	-1.42535e-20
-9.908	-1.2823e-22	3.17656e-25	-1.43335e-20
-9.907	-1.28138e-22	3.20763e-25	-1.44139e-20
-9.906	-1.28029e-22	3.23898e-25	-1.44946e-20
-9.905	-1.27903e-22	3.27064e-25	-1.45755e-20
-9.904	-1.2776e-22	3.30259e-25	-1.46568e-20
-9.903	-1.276e-22	3.33485e-25	-1.47383e-20
-9.902	-1.27421e-22	3.36741e-25	-1.48201e-20
-9.901	-1.27224e-22	3.40028e-25	-1.49022e-20
-9.9	-1.27008e-22	3.43346e-25	-1.49846e-20
-9.899	-1.26773e-22	3.46695e-25	-1.50673e-20
-9.898	-1.26518e-22	3.50076e-25	-1.51503e-20
-9.897	-1.26244e-22	3.53489e-25	-1.52336e-20
-9.896	-1.2595e-22	3.56935e-25	-1.53172e-20
-9.895	-1.25635e-22	3.60412e-25	-1.5401e-20
-9.894	-1.253e-22	3.63923e-25	-1.54852e-20
-9.893	-1.24943e-22	3.67466e-25	-1.55696e-20
-9.892	-1.24564e-22	3.71044e-25	-1.56543e-20
-9.891	-1.24164e-22	3.74654e-25	-1.57393e-20
-9.89	-1.23741e-22	3.78299e-25	-1.58246e-20
-9.889	-1.23295e-22	3.81979e-25	-1.59102e-20
-9.888	-1.22826e-22	3.85693e-25	-1.59961e-20
-9.887	-1.22333e-22	3.89442e-25	-1.60822e-20
-9.886	-1.21817e-22	3.93226e-25	-1.61687e-20
-9.885	-1.21276e-22	3.97046e-25	-1.62554e-20
-9.884	-1.2071e-22	4.00902e-25	-1.63424e-20
-9.883	-1.20119e-22	4.04794e-25	-1.64297e-20
-9.882	-1.19502e-22	4.08722e-25	-1.65172e-20
-9.881	-1.18859e-22	4.12688e-25	-1.66051e-20
-9.88	-1.18189e-22	4.16691e-25	-1.66932e-20
-9.879	-1.17493e-22	4.20732e-25	-1.67816e-20
-9.878	-1.16768e-22	4.2481e-25	-1.68703e-20
-9.877	-1.16016e-22	4.28927e-25	-1.69592e-20
-9.876	-1.15236e-22	4.33083e-25	-1.70485e-20
-9.875	-1.14426e-22	4.37278e-25	-1.7138e-20
-9.874	-1.13588e-22	4.41512e-25	-1.72278e-20
-9.873	-1.12719e-22	4.45785e-25	-1.73178e-20
-9.872	-1.1182e-22	4.50099e-25	-1.74082e-20
-9.871	-1.1089e-22	4.54454e-25	-1.74988e-20
-9.87	-1.09929e-22	4.58849e-25	-1.75896e-20
-9.869	-1.08936e-22	4.63285e-25	-1.76808e-20
-9.868	-1.0791e-22	4.67763e-25	-1.77722e-20
-9.867	-1.06852e-22	4.72283e-25	-1.78639e-20
-9.866	-1.0576e-22	4.76845e-25	-1.79559e-20
-9.865	-1.04634e-22	4.8145e-25	-1.80481e-20
-9.864	-1.03474e-22	4.86098e-25	-1.81406e-20
-9.863	-1.02278e-22	4.9079e-25	-1.82333e-20
-9.862	-1.01047e-22	4.95525e-25	-1.83264e-20
-9.861	-9.97803e-23	5.00305e-25	-1.84196e-20
-9.86	-9.84764e-23	5.0513e-25	-1.85132e-20
-9.859	-9.71351e-23	5.09999e-25	-1.8607e-20
-9.858	-9.57559e-23	5.14915e-25	-1.8701e-20
-9.857	-9.43383e-23	5.19876e-25	-1.87953e-20
-9.856	-9.28815e-23	5.24883e-25	-1.88899e-20
-9.855	-9.1385e-23	5.29937e-25	-1.89847e-20
-9.854	-8.98483e-23	5.35039e-25	-1.90798e-20
-9.853	-8.82705e-23	5.40188e-25	-1.91751e-20
-9.852	-8.66512e-23	5.45385e-25	-1.92707e-20
-9.851	-8.49897e-23	5.50631e-25	-1.93666e-20
-9.85	-8.32854e-23	5.55925e-25	-1.94626e-20
-9.849	-8.15375e-23	5.61269e-25	-1.9559e-20
-9.848	-7.97455e-23	5.66663e-25	-1.96555e-20
-9.847	-7.79087e-23	5.72107e-25	-1.97523e-20
-9.846	-7.60263e-23	5.77602e-25	-1.98494e-20
-9.845	-7.40978e-23	5.83148e-25	-1.99467e-20
-9.844	-7.21224e-23	5.88745e-25	-2.00442e-20
-9.843	-7.00995e-23	5.94395e-25	-2.0142e-20
-9.842	-6.80282e-23	6.00097e-25	-2.024e-20
-9.841	-6.5908e-23	6.05853e-25	-2.03382e-20
-9.84	-6.3738e-23	6.11662e-25	-2.04367e-20
-9.839	-6.15176e-23	6.17525e-25	-2.05354e-20
-9.838	-5.9246e-23	6.23442e-25	-2.06343e-20
-9.837	-5.69224e-23	6.29415e-25	-2.07334e-20
-9.836	-5.45461e-23	6.35443e-25	-2.08328e-20
-9.835	-5.21164e-23	6.41527e-25	-2.09324e-20
-9.834	-4.96324e-23	6.47667e-25	-2.10322e-20
-9.833	-4.70933e-23	6.53865e-25	-2.11323e-20
-9.832	-4.44985e-23	6.6012e-25	-2.12325e-20
-9.831	-4.1847e-23	6.66433e-25	-2.1333e-20
-9.83	-3.9138e-23	6.72805e-25	-2.14336e-20
-9.829	-3.63708e-23	6.79236e-25	-2.15345e-20
-9.828	-3.35444e-23	6.85726e-25	-2.16356e-20
-9.827	-3.06581e-23	6.92277e-25	-2.17369e-20
-9.826	-2.7711e-23	6.98888e-25	-2.18384e-20
-9.825	-2.47023e-23	7.05561e-25	-2.19401e-20
-9.824	-2.1631e-23	7.12296e-25	-2.2042e-20
-9.823	-1.84962e-23	7.19093e-25	-2.21441e-20
-9.822	-1.52972e-23	7.25952e-25	-2.22464e-20
-9.821	-1.20329e-23	7.32876e-25	-2.23489e-20
-9.82	-8.70253e-24	7.39863e-25	-2.24515e-20
-9.819	-5.30509e-24	7.46915e-25	-2.25544e-20
-9.818	-1.83966e-24	7.54033e-25	-2.26574e-20
-9.817	1.6947e-24	7.61216e-25	-2.27606e-20
-9.816	5.29894e-24	7.68465e-25	-2.2864e-20
-9.815	8.97403e-24	7.75782e-25	-2.29676e-20
-9.814	1.2721e-23	7.83166e-25	-2.30714e-20
-9.813	1.65407e-23	7.90619e-25	-2.31753e-20
-9.812	2.04342e-23	7.9814e-25	-2.32794e-20
-9.811	2.44026e-23	8.05731e-25	-2.33836e-20
-9.81	2.84468e-23	8.13391e-25	-2.3488e-20
-9.809	3.25679e-23	8.21123e-25	-2.35926e-20
-9.808	3.6767e-23	8.28926e-25	-2.36973e-20
-9.807	4.1045e-23	8.368e-25	-2.38022e-20
-9.806	4.5403e-23	8.44748e-25	-2.39072e-20
-9.805	4.98422e-23	8.52769e-25	-2.40124e-20
-9.804	5.43636e-23	8.60863e-25	-2.41177e-20
-9.803	5.89683e-23	8.69032e-25	-2.42232e-20
-9.802	6.36574e-23	8.77277e-25	-2.43288e-20
-9.801	6.84321e-23	8.85597e-25	-2.44345e-20
-9.8	7.32935e-23	8.93994e-25	-2.45404e-20
-9.799	7.82428e-23	9.02469e-25	-2.46464e-20
-9.798	8.32811e-23	9.11021e-25	-2.47525e-20
-9.797	8.84096e-23	9.19652e-25	-2.48588e-20
-9.796	9.36295e-23	9.28363e-25	-2.49651e-20
-9.795	9.89419e-23	9.37153e-25	-2.50716e-20
-9.794	1.04348e-22	9.46025e-25	-2.51782e-20
-9.793	1.0985e-22	9.54977e-25	-2.52849e-20
-9.792	1.15447e-22	9.64013e-25	-2.53917e-20
-9.791	1.21142e-22	9.73131e-25	-2.54986e-20
-9.79	1.26936e-22	9.82333e-25	-2.56056e-20
-9.789	1.3283e-22	9.91619e-25	-2.57127e-20
-9.788	1.38826e-22	1.00099e-24	-2.58198e-20
-9.787	1.44924e-22	1.01045e-24	-2.59271e-20
-9.786	1.51126e-22	1.01999e-24	-2.60344e-20
-9.785	1.57434e-22	1.02963e-24	-2.61418e-20
-9.784	1.63848e-22	1.03935e-24	-2.62493e-20
-9.783	1.70371e-22	1.04915e-24	-2.63569e-20
-9.782	1.77003e-22	1.05905e-24	-2.64645e-20
-9.781	1.83745e-22	1.06904e-24	-2.65722e-20
-9.78	1.906e-22	1.07913e-24	-2.66799e-20
-9.779	1.97569e-22	1.0893e-24	-2.67877e-20
-9.778	2.04653e-22	1.09957e-24	-2.68955e-20
-9.777	2.11854e-22	1.10993e-24	-2.70034e-20
-9.776	2.19173e-22	1.12038e-24	-2.71113e-20
-9.775	2.26611e-22	1.13094e-24	-2.72193e-20
-9.774	2.3417e-22	1.14158e-24	-2.73273e-20
-9.773	2.41852e-22	1.15233e-24	-2.74353e-20
-9.772	2.49658e-22	1.16317e-24	-2.75433e-20
-9.771	2.5759e-22	1.17412e-24	-2.76513e-20
-9.77	2.65649e-22	1.18516e-24	-2.77594e-20
-9.769	2.73837e-22	1.1963e-24	-2.78675e-20
-9.768	2.82156e-22	1.20755e-24	-2.79755e-20
-9.767	2.90606e-22	1.2189e-24	-2.80836e-20
-9.766	2.9919e-22	1.23035e-24	-2.81916e-20
-9.765	3.0791e-22	1.24191e-24	-2.82996e-20
-9.764	3.16767e-22	1.25357e-24	-2.84076e-20
-9.763	3.25762e-22	1.26534e-24	-2.85156e-20
-9.762	3.34898e-22	1.27721e-24	-2.86236e-20
-9.761	3.44176e-22	1.2892e-24	-2.87315e-20
-9.76	3.53597e-22	1.30129e-24	-2.88394e-20
-9.759	3.63165e-22	1.31349e-24	-2.89472e-20
-9.758	3.7288e-22	1.32581e-24	-2.9055e-20
-9.757	3.82744e-22	1.33823e-24	-2.91627e-20
-9.756	3.92759e-22	1.35077e-24	-2.92704e-20
-9.755	4.02927e-22	1.36343e-24	-2.9378e-20
-9.754	4.13249e-22	1.3762e-24	-2.94855e-20
-9.753	4.23728e-22	1.38908e-24	-2.95929e-20
-9.752	4.34366e-22	1.40208e-24	-2.97003e-20
-9.751	4.45164e-22	1.41521e-24	-2.98075e-20
-9.75	4.56124e-22	1.42845e-24	-2.99147e-20
-9.749	4.67248e-22	1.44181e-24	-3.00218e-20
-9.748	4.78539e-22	1.45529e-24	-3.01287e-20
-9.747	4.89998e-22	1.46889e-24	-3.02355e-20
-9.746	5.01627e-22	1.48262e-24	-3.03423e-20
-9.745	5.13428e-22	1.49647e-24	-3.04488e-20
-9.744	5.25403e-22	1.51045e-24	-3.05553e-20
-9.743	5.37554e-22	1.52456e-24	-3.06616e-20
-9.742	5.49884e-22	1.53879e-24	-3.07677e-20
-9.741	5.62394e-22	1.55315e-24	-3.08737e-20
-9.74	5.75087e-22	1.56765e-24	-3.09796e-20
-9.739	5.87965e-22	1.58227e-24	-3.10852e-20
-9.738	6.01029e-22	1.59703e-24	-3.11907e-20
-9.737	6.14283e-22	1.61192e-24	-3.1296e-20
-9.736	6.27728e-22	1.62694e-24	-3.14011e-20
-9.735	6.41366e-22	1.64211e-24	-3.1506e-20
-9.734	6.552e-22	1.65741e-24	-3.16108e-20
-9.733	6.69232e-22	1.67284e-24	-3.17153e-20
-9.732	6.83464e-22	1.68842e-24	-3.18196e-20
-9.731	6.97899e-22	1.70414e-24	-3.19236e-20
-9.73	7.12539e-22	1.72e-24	-3.20274e-20
-9.729	7.27387e-22	1.736e-24	-3.2131e-20
-9.728	7.42444e-22	1.75215e-24	-3.22344e-20
-9.727	7.57713e-22	1.76845e-24	-3.23374e-20
-9.726	7.73197e-22	1.78489e-24	-3.24403e-20
-9.725	7.88898e-22	1.80148e-24	-3.25428e-20
-9.724	8.04818e-22	1.81822e-24	-3.26451e-20
-9.723	8.2096e-22	1.83511e-24	-3.2747e-20
-9.722	8.37327e-22	1.85216e-24	-3.28487e-20
-9.721	8.53921e-22	1.86936e-24	-3.29501e-20
-9.72	8.70744e-22	1.88671e-24	-3.30511e-20
-9.719	8.878e-22	1.90422e-24	-3.31519e-20
-9.718	9.0509e-22	1.92189e-24	-3.32523e-20
-9.717	9.22618e-22	1.93972e-24	-3.33524e-20
-9.716	9.40386e-22	1.9577e-24	-3.34521e-20
-9.715	9.58397e-22	1.97586e-24	-3.35515e-20
-9.714	9.76654e-22	1.99417e-24	-3.36505e-20
-9.713	9.95159e-22	2.01265e-24	-3.37491e-20
-9.712	1.01392e-21	2.03129e-24	-3.38473e-20
-9.711	1.03292e-21	2.05011e-24	-3.39452e-20
-9.71	1.05219e-21	2.06909e-24	-3.40427e-20
-9.709	1.07172e-21	2.08824e-24	-3.41397e-20
-9.708	1.09151e-21	2.10757e-24	-3.42363e-20
-9.707	1.11156e-21	2.12707e-24	-3.43325e-20
-9.706	1.13188e-21	2.14675e-24	-3.44283e-20
-9.705	1.15248e-21	2.1666e-24	-3.45236e-20
-9.704	1.17334e-21	2.18663e-24	-3.46185e-20
-9.703	1.19449e-21	2.20684e-24	-3.47129e-20
-9.702	1.21592e-21	2.22724e-24	-3.48068e-20
-9.701	1.23762e-21	2.24781e-24	-3.49002e-20
-9.7	1.25962e-21	2.26857e-24	-3.49932e-20
-9.699	1.2819e-21	2.28952e-24	-3.50856e-20
-9.698	1.30448e-21	2.31066e-24	-3.51775e-20
-9.697	1.32735e-21	2.33198e-24	-3.52689e-20
-9.696	1.35053e-21	2.3535e-24	-3.53597e-20
-9.695	1.374e-21	2.37521e-24	-3.545e-20
-9.694	1.39778e-21	2.39711e-24	-3.55397e-20
-9.693	1.42187e-21	2.41921e-24	-3.56289e-20
-9.692	1.44627e-21	2.44151e-24	-3.57175e-20
-9.691	1.47099e-21	2.46401e-24	-3.58055e-20
-9.69	1.49603e-21	2.48671e-24	-3.58928e-20
-9.689	1.52139e-21	2.50961e-24	-3.59796e-20
-9.688	1.54707e-21	2.53272e-24	-3.60658e-20
-9.687	1.57309e-21	2.55604e-24	-3.61513e-20
-9.686	1.59943e-21	2.57956e-24	-3.62361e-20
-9.685	1.62612e-21	2.6033e-24	-3.63203e-20
-9.684	1.65314e-21	2.62725e-24	-3.64039e-20
-9.683	1.68051e-21	2.65141e-24	-3.64867e-20
-9.682	1.70822e-21	2.67579e-24	-3.65689e-20
-9.681	1.73628e-21	2.70038e-24	-3.66503e-20
-9.68	1.7647e-21	2.7252e-24	-3.6731e-20
-9.679	1.79348e-21	2.75024e-24	-3.6811e-20
-9.678	1.82262e-21	2.7755e-24	-3.68902e-20
-9.677	1.85213e-21	2.80099e-24	-3.69687e-20
-9.676	1.882e-21	2.8267e-24	-3.70464e-20
-9.675	1.91225e-21	2.85265e-24	-3.71234e-20
-9.674	1.94288e-21	2.87882e-24	-3.71995e-20
-9.673	1.97388e-21	2.90523e-24	-3.72749e-20
-9.672	2.00528e-21	2.93188e-24	-3.73494e-20
-9.671	2.03706e-21	2.95876e-24	-3.7423e-20
-9.67	2.06924e-21	2.98588e-24	-3.74959e-20
-9.669	2.10181e-21	3.01325e-24	-3.75678e-20
-9.668	2.13478e-21	3.04086e-24	-3.76389e-20
-9.667	2.16816e-21	3.06871e-24	-3.77091e-20
-9.666	2.20195e-21	3.09682e-24	-3.77784e-20
-9.665	2.23616e-21	3.12517e-24	-3.78468e-20
-9.664	2.27078e-21	3.15377e-24	-3.79143e-20
-9.663	2.30583e-21	3.18264e-24	-3.79808e-20
-9.662	2.3413e-21	3.21175e-24	-3.80463e-20
-9.661	2.3772e-21	3.24113e-24	-3.81109e-20
-9.66	2.41354e-21	3.27077e-24	-3.81745e-20
-9.659	2.45032e-21	3.30067e-24	-3.82371e-20
-9.658	2.48754e-21	3.33084e-24	-3.82986e-20
-9.657	2.52522e-21	3.36127e-24	-3.83592e-20
-9.656	2.56334e-21	3.39198e-24	-3.84187e-20
-9.655	2.60193e-21	3.42296e-24	-3.84771e-20
-9.654	2.64097e-21	3.45421e-24	-3.85344e-20
-9.653	2.68049e-21	3.48575e-24	-3.85907e-20
-9.652	2.72048e-21	3.51756e-24	-3.86458e-20
-9.651	2.76094e-21	3.54965e-24	-3.86999e-20
-9.65	2.80188e-21	3.58203e-24	-3.87527e-20
-9.649	2.84331e-21	3.6147e-24	-3.88045e-20
-9.648	2.88524e-21	3.64766e-24	-3.8855e-20
-9.647	2.92766e-21	3.68091e-24	-3.89044e-20
-9.646	2.97057e-21	3.71445e-24	-3.89526e-20
-9.645	3.014e-21	3.74829e-24	-3.89995e-20
-9.644	3.05794e-21	3.78244e-24	-3.90452e-20
-9.643	3.10239e-21	3.81688e-24	-3.90896e-20
-9.642	3.14736e-21	3.85163e-24	-3.91328e-20
-9.641	3.19286e-21	3.88669e-24	-3.91747e-20
-9.64	3.23889e-21	3.92206e-24	-3.92153e-20
-9.639	3.28546e-21	3.95774e-24	-3.92545e-20
-9.638	3.33257e-21	3.99373e-24	-3.92924e-20
-9.637	3.38023e-21	4.03005e-24	-3.9329e-20
-9.636	3.42844e-21	4.06669e-24	-3.93642e-20
-9.635	3.4772e-21	4.10365e-24	-3.93979e-20
-9.634	3.52653e-21	4.14094e-24	-3.94303e-20
-9.633	3.57643e-21	4.17855e-24	-3.94612e-20
-9.632	3.62691e-21	4.2165e-24	-3.94907e-20
-9.631	3.67796e-21	4.25479e-24	-3.95187e-20
-9.63	3.7296e-21	4.29341e-24	-3.95453e-20
-9.629	3.78183e-21	4.33238e-24	-3.95703e-20
-9.628	3.83465e-21	4.37169e-24	-3.95938e-20
-9.627	3.88808e-21	4.41134e-24	-3.96157e-20
-9.626	3.94212e-21	4.45135e-24	-3.96361e-20
-9.625	3.99677e-21	4.49171e-24	-3.96549e-20
-9.624	4.05204e-21	4.53242e-24	-3.96721e-20
-9.623	4.10793e-21	4.5735e-24	-3.96877e-20
-9.622	4.16446e-21	4.61494e-24	-3.97016e-20
-9.621	4.22163e-21	4.65674e-24	-3.97139e-20
-9.62	4.27943e-21	4.69891e-24	-3.97245e-20
-9.619	4.33789e-21	4.74145e-24	-3.97334e-20
-9.618	4.39701e-21	4.78437e-24	-3.97405e-20
-9.617	4.45678e-21	4.82766e-24	-3.97459e-20
-9.616	4.51723e-21	4.87134e-24	-3.97496e-20
-9.615	4.57834e-21	4.9154e-24	-3.97514e-20
-9.614	4.64014e-21	4.95985e-24	-3.97515e-20
-9.613	4.70263e-21	5.00469e-24	-3.97497e-20
-9.612	4.76581e-21	5.04993e-24	-3.97461e-20
-9.611	4.82969e-21	5.09556e-24	-3.97406e-20
-9.61	4.89427e-21	5.14159e-24	-3.97331e-20
-9.609	4.95957e-21	5.18803e-24	-3.97238e-20
-9.608	5.02559e-21	5.23488e-24	-3.97125e-20
-9.607	5.09234e-21	5.28214e-24	-3.96993e-20
-9.606	5.15981e-21	5.32981e-24	-3.96841e-20
-9.605	5.22803e-21	5.37791e-24	-3.96669e-20
-9.604	5.297e-21	5.42642e-24	-3.96476e-20
-9.603	5.36671e-21	5.47536e-24	-3.96263e-20
-9.602	5.43719e-21	5.52473e-24	-3.96029e-20
-9.601	5.50843e-21	5.57454e-24	-3.95774e-20
-9.6	5.58045e-21	5.62478e-24	-3.95497e-20
-9.599	5.65325e-21	5.67546e-24	-3.952e-20
-9.598	5.72684e-21	5.72659e-24	-3.9488e-20
-9.597	5.80122e-21	5.77816e-24	-3.94538e-20
-9.596	5.87641e-21	5.83019e-24	-3.94175e-20
-9.595	5.9524e-21	5.88267e-24	-3.93788e-20
-9.594	6.02921e-21	5.93562e-24	-3.93379e-20
-9.593	6.10685e-21	5.98902e-24	-3.92947e-20
-9.592	6.18532e-21	6.0429e-24	-3.92492e-20
-9.591	6.26463e-21	6.09725e-24	-3.92013e-20
-9.59	6.34478e-21	6.15207e-24	-3.9151e-20
-9.589	6.42579e-21	6.20737e-24	-3.90984e-20
-9.588	6.50766e-21	6.26316e-24	-3.90433e-20
-9.587	6.5904e-21	6.31943e-24	-3.89857e-20
-9.586	6.67401e-21	6.3762e-24	-3.89257e-20
-9.585	6.75851e-21	6.43346e-24	-3.88632e-20
-9.584	6.84391e-21	6.49122e-24	-3.87981e-20
-9.583	6.9302e-21	6.54949e-24	-3.87305e-20
-9.582	7.0174e-21	6.60827e-24	-3.86602e-20
-9.581	7.10552e-21	6.66756e-24	-3.85874e-20
-9.58	7.19456e-21	6.72737e-24	-3.85119e-20
-9.579	7.28454e-21	6.7877e-24	-3.84337e-20
-9.578	7.37545e-21	6.84856e-24	-3.83529e-20
-9.577	7.46732e-21	6.90995e-24	-3.82693e-20
-9.576	7.56014e-21	6.97187e-24	-3.81829e-20
-9.575	7.65393e-21	7.03434e-24	-3.80938e-20
-9.574	7.74868e-21	7.09735e-24	-3.80018e-20
-9.573	7.84443e-21	7.16091e-24	-3.7907e-20
-9.572	7.94116e-21	7.22502e-24	-3.78093e-20
-9.571	8.03889e-21	7.28969e-24	-3.77087e-20
-9.57	8.13763e-21	7.35493e-24	-3.76052e-20
-9.569	8.23738e-21	7.42073e-24	-3.74987e-20
-9.568	8.33816e-21	7.48711e-24	-3.73892e-20
-9.567	8.43997e-21	7.55407e-24	-3.72767e-20
-9.566	8.54282e-21	7.62161e-24	-3.71611e-20
-9.565	8.64673e-21	7.68973e-24	-3.70424e-20
-9.564	8.75169e-21	7.75845e-24	-3.69206e-20
-9.563	8.85773e-21	7.82777e-24	-3.67957e-20
-9.562	8.96484e-21	7.89769e-24	-3.66676e-20
-9.561	9.07304e-21	7.96822e-24	-3.65362e-20
-9.56	9.18233e-21	8.03936e-24	-3.64016e-20
-9.559	9.29273e-21	8.11112e-24	-3.62637e-20
-9.558	9.40424e-21	8.18351e-24	-3.61226e-20
-9.557	9.51687e-21	8.25652e-24	-3.5978e-20
-9.556	9.63064e-21	8.33017e-24	-3.58301e-20
-9.555	9.74555e-21	8.40446e-24	-3.56788e-20
-9.554	9.86161e-21	8.47939e-24	-3.5524e-20
-9.553	9.97884e-21	8.55497e-24	-3.53657e-20
-9.552	1.00972e-20	8.63121e-24	-3.5204e-20
-9.551	1.02168e-20	8.70811e-24	-3.50386e-20
-9.55	1.03376e-20	8.78568e-24	-3.48697e-20
-9.549	1.04595e-20	8.86392e-24	-3.46972e-20
-9.548	1.05827e-20	8.94284e-24	-3.4521e-20
-9.547	1.07071e-20	9.02244e-24	-3.43411e-20
-9.546	1.08327e-20	9.10273e-24	-3.41575e-20
-9.545	1.09596e-20	9.18372e-24	-3.39701e-20
-9.544	1.10877e-20	9.26541e-24	-3.37789e-20
-9.543	1.1217e-20	9.34781e-24	-3.35839e-20
-9.542	1.13477e-20	9.43092e-24	-3.33851e-20
-9.541	1.14796e-20	9.51475e-24	-3.31823e-20
-9.54	1.16128e-20	9.59931e-24	-3.29755e-20
